horas_estudio_semana,asistencia_pct,horas_sueno,promedio_anterior,actividades_extra,nivel_estres,nota_final,aprobado
3.5662825595056655,88.35941444655634,6.773773366003644,15.2436464067125,1,2,16.630980563863027,1
6.683503010155211,70.0965456804621,6.470593249507051,8.923753604779595,0,1,10.900259745445592,1
2.3115913784056037,73.99378101519544,7.905840802905725,8.907003366248803,1,10,12.576850780716411,1
10.434579592134666,81.37527316091851,7.272591216441433,19.41707865014679,1,2,17.730941685963565,1
12.271641400994978,93.68385570931693,4.3736386352913135,11.567489483688004,0,6,15.83776789548093,1
8.869121921442982,99.20417345996475,7.07501589262199,9.104803832989706,0,8,18.152798552591964,1
25.03338776540595,88.41367069322591,8.838421703397037,15.188535045804578,1,3,20.0,1
11.345846474114088,70.8883391083667,6.755439265581749,15.483785339483193,0,9,17.464656105938612,1
9.147100780934043,71.06785011385351,4.31173946532561,15.782057841424258,1,9,17.691052759064316,1
16.738186411589204,86.87911507944457,8.717669196304199,11.208824334290496,0,2,14.263948740886022,1
5.0868025242681165,61.938857288415115,5.208182692815846,8.1813282105737,0,8,11.944631730306904,1
24.26371244186715,55.52370565656973,5.551725009328233,19.580184433453663,1,10,19.52202029485706,1
3.1619686667133537,67.73110788203883,4.988238120593776,11.01071654829323,1,5,11.18207882137431,1
29.619721161415,64.36194958270409,5.9812903892289855,16.11231545663057,1,4,20.0,1
23.395098309603064,64.81540602279951,8.54050903413181,16.479558438544515,0,10,19.547332310464498,1
6.7627547644909995,,7.1163151570236245,,1,5,15.216682399763164,1
1.1601413965844696,52.104659481818096,,11.754888730563778,0,4,10.199199408108537,0
24.64838142519019,50.89369673667069,9.266980468912244,11.25315504516879,1,8,17.237459641317727,1
21.498862971580895,99.38611948680158,9.277491129709176,15.172019392432437,1,4,20.0,1
22.14120787318863,71.38865668679311,9.22347055027604,18.393147603340296,0,10,19.54108713823481,1
,69.21633235798409,5.432777268289236,19.36080474708075,0,6,20.0,1
3.1472949002886206,83.9823641346535,6.707436065085929,9.270869652845091,0,2,12.896536548970056,1
11.395506127783905,60.912694393253204,9.90993793684525,,1,5,16.208956207291358,1
4.360202726228762,97.49805919751127,8.632074857859942,19.336835105396958,0,6,20.0,1
26.029999350392213,89.3172507207776,4.163004527353359,16.83842274001751,1,5,20.0,1
19.07564567799918,54.47055011561297,4.391227547562952,18.595925897957276,0,2,18.698505590142677,1
10.596042720726826,,6.783588260873996,,1,7,14.007768878073266,1
,93.95591537810824,9.455321235169361,15.051030453312823,1,4,16.464361294927897,1
10.018487329754205,97.2366011145705,7.232210787716285,16.413675133009683,0,8,19.68304548490135,1
,73.37007556249348,6.986875048205741,16.161342625363673,0,7,17.72191203166092,1
22.158579171803858,80.67056946053539,4.632842199739784,,0,7,15.522050641028734,1
19.48916666930118,,7.940680628345764,8.184738700295702,1,9,15.505563210199421,1
26.72916953471347,99.55843130684883,8.932618963601353,14.995112681651158,1,1,20.0,1
14.69423282969653,61.58358506917217,6.2825200450453735,11.037218470155306,0,10,13.924108872540893,1
4.46823313221075,97.13658870675629,8.653671105551965,13.403050953714684,1,6,17.60673420906783,1
21.684098829466855,82.48233244961843,9.786859923404869,19.49097218100581,0,6,20.0,1
23.062766409890024,80.38683974394296,5.2225987547661346,12.788423811709217,0,6,20.0,1
,75.63442555082543,7.139977787168448,18.07761927997312,1,6,19.199774475109766,1
23.358048218682267,61.53349058588793,5.722827748507453,10.262487268991013,0,10,15.651749956581515,1
15.320072294567332,58.82640160027542,8.757126514203037,16.069525976300348,0,7,12.397105596753361,1
16.159252052077825,61.02431045350877,7.465560195286945,19.724083453267323,0,10,19.113614037153187,1
13.39868953239794,59.32191310721272,7.807494505301823,,0,6,14.509409216322405,1
1.7371546755787604,88.97922367833766,8.787484957695364,8.099839306726304,0,1,12.50620922805087,1
4.128851382805829,67.5062629583365,6.375822835974729,13.202993511591373,0,3,14.67109842856894,1
1.9114463849152932,52.89213382816982,9.490540410442259,9.111505796616406,1,2,7.526964263189393,0
19.45590192664963,,,16.980612196114777,0,6,20.0,1
,94.18929424817128,4.947728937012088,18.974583966182706,0,8,19.66820860727242,1
15.74855004377638,96.38761415976064,8.175394709012814,,0,3,19.481464071726922,1
27.319427743856696,99.74539113232177,8.759568102629526,11.104539705865292,0,10,20.0,1
8.229474645317374,58.69476246097437,5.90057006240516,13.212839828079318,1,8,13.466191234776232,1
12.901104768033262,69.81210094513294,,16.68137381420001,1,8,17.081902374444482,1
,87.91192378520456,9.4368595285946,8.10864993896445,0,5,17.502907039714966,1
7.635146799257051,84.8010309026896,5.661426924266854,15.073447873816367,1,8,18.792895486704815,1
3.2324173850349966,57.69479531699275,9.901128836291331,15.359500218648549,0,6,10.736210500801253,1
9.402792134499272,90.79165624953089,4.84426916829255,15.652258962751226,0,5,17.331407701132242,1
5.675417330366129,61.22202859183304,5.21209401041494,10.904264959770526,0,9,14.727439642847592,1
27.96123191793462,61.19088074113115,5.105349035428157,16.56863268053752,0,7,20.0,1
24.435491007368093,76.84872114467068,9.363938260047222,9.096697835981317,0,8,18.62393357351812,1
19.368708938802282,79.64699674208515,7.925755313949772,10.39124403760161,1,1,17.964348054179272,1
26.272357115443814,79.00431039189056,4.9126256993336375,18.52964055985378,0,2,20.0,1
24.30649023007432,54.574341869887746,6.641940510210094,16.864677808718795,1,8,19.3924615122123,1
6.410531707695039,93.87304313151901,7.691788150418812,8.164946648136143,0,9,14.051643726221181,1
26.884210956209355,63.2800021294353,4.5007845099363,10.980515124437602,0,4,19.054912448763886,1
,56.47574606414021,9.294498210444033,10.572877795917975,1,10,12.60964115100791,1
24.415764499757813,94.43740399344887,8.82162121264921,11.249675936443671,0,10,20.0,1
26.986647697781304,97.78257491148767,7.03124064145983,10.970717243358637,0,9,20.0,1
10.222100774184053,93.10638086327253,9.802759691555023,8.750315548914148,1,4,15.571659850467269,1
4.191505811302626,,6.506565875650598,,1,10,16.678594186638627,1
7.610119713716308,,9.904661914218988,16.79280169743398,1,10,17.741885908550458,1
13.386125870161433,77.54286853045696,8.007519992821763,15.280780696609238,1,10,16.970826682488738,1
24.7224282117523,54.34933799557051,7.808027639523649,16.074460023176957,1,9,17.693657742667853,1
25.96118691443396,70.42266065353493,4.9957293717747095,8.97379014243487,1,7,17.04255546357664,1
1.2016117854045305,68.6344258506157,9.291566549827863,19.417888522121444,0,2,15.430420383263579,1
15.811671774749406,62.98768918801631,6.564938127523691,,0,9,18.18281355569517,1
13.10491909131459,86.17100568442925,,17.661083821947955,0,4,20.0,1
7.441126503651177,74.79378675393855,4.0756451198545545,17.87580566050121,0,8,18.048344058995532,1
4.476095652676801,54.0523107953824,7.358534101830296,19.192526097593138,1,7,15.608247689069488,1
10.79083997070521,61.009160097490565,7.164397732736058,14.531047593364372,1,7,15.545208240874704,1
28.344381413463054,84.16293818297979,8.316121734214951,10.40338421441151,0,8,19.637663504118997,1
10.372885028601901,53.80654297451501,9.341548318106813,15.401403294230494,0,1,15.141090067686758,1
16.044928030557617,92.56034570243844,4.476439507858177,16.91457792401527,1,5,20.0,1
21.38754980796016,,,16.855008720248307,0,2,18.92642898272362,1
11.545258468999526,74.0293288663324,,14.257388290002561,1,2,18.38438963117219,1
29.181680398907858,79.62038923297588,9.149062318942985,8.821504632002936,0,1,20.0,1
28.910971553321225,,8.914381083169935,12.453355261161533,0,5,20.0,1
8.301686578935561,67.39046039510966,7.244762529913267,19.049199301560286,0,2,15.892539376140956,1
15.420206670879178,83.90080762795318,8.26145679173987,15.013386917089113,0,4,18.196572201734003,1
9.72547098468632,78.28659819978955,5.886100679102491,14.459983319068561,1,3,17.4450717587117,1
9.26037433694656,63.35141350847107,6.827007393596888,11.226242172586321,1,3,14.345838291646599,1
2.069721473281451,93.9314993177579,8.92982138626283,,1,2,15.04923200853934,1
18.67736568541701,89.8713010803464,6.755591183039283,,0,6,20.0,1
15.577691673636982,82.92259173292128,6.1467895919526505,15.997556570322029,0,2,17.433141008843734,1
2.492883786249691,,6.965274683501799,17.448644321027995,1,8,17.552273431794994,1
9.080747462861732,93.36471004799012,8.969495514623311,,1,8,17.290225211063174,1
27.339710693032956,85.41814883575174,6.011248284225236,15.562966633473895,0,5,20.0,1
7.9472948293422006,91.85066641818361,5.042569558814463,10.98060330491849,0,10,13.662737001692939,1
5.20195129064547,84.87357308346418,8.272084121984685,,1,7,16.67459641518032,1
15.194130048049328,84.00703858801502,8.95586927624849,13.131216004440049,0,4,18.746869119319033,1
29.58386316920742,80.93056891075922,4.6038248711411995,13.310546177776947,0,1,19.738711610389046,1
8.019602873833513,87.63583197788206,5.439244676535669,15.79186789492258,0,2,17.513940323891937,1
20.49193087477048,57.93025526465368,4.851831938565963,19.23536745762712,0,10,19.818111399720102,1
23.08696884453281,94.04353795994642,6.087648469493,8.768076159303451,1,10,19.006330598354374,1
7.891488775779591,93.5921763872616,6.702105873432476,17.89691884816409,1,4,19.455189114318436,1
22.11827410974393,,8.492958021779838,11.508597324946317,0,1,16.18616395365852,1
11.665710848858344,91.29083752823814,7.906885509290045,13.327033454076535,0,8,18.38436689711648,1
,56.44349337367226,7.725571404870587,8.262959945300107,0,9,15.551964440963996,1
19.372361612065948,66.7559427129571,6.114249679657926,11.612552934011756,0,4,17.934534287745983,1
16.537465838167996,87.1754128145804,9.04868531850856,14.031574911561567,0,10,20.0,1
3.6184033315778406,58.03799480241541,6.827723004388988,8.674112928169269,1,3,10.866453434159471,1
25.2237723720879,90.8983512059531,9.874629628090927,13.893148752597982,0,2,20.0,1
10.30262188418034,91.6067088978871,7.804852829774421,19.12532754630113,0,5,18.929903406433468,1
6.409036801595772,75.37338668804182,4.757588449387017,9.264718617293664,0,3,11.570974026897446,1
2.1824791050881536,50.31929358584168,8.057065372452604,17.173288736906052,0,10,12.782758049542396,1
18.135895352459013,64.35190665874563,5.950624092590194,12.91605264051191,0,7,19.024347899795817,1
20.64936649342619,80.84634591878711,8.117963180116584,15.862084574292057,0,6,20.0,1
,99.05930890137117,,11.122839175822753,1,1,15.473793043703507,1
15.850698690679149,81.59067635083342,5.049288623055756,9.9139071504963,0,8,15.751420095712868,1
7.5683774807402004,62.99017905320799,9.134423553434718,9.925551371254716,0,2,12.831959070785699,1
19.710010921874044,81.70028515498056,5.363077342141089,8.845903347717735,1,5,19.510413823259025,1
6.0566264411447515,76.99926898579278,9.02224675145764,10.227760458814917,1,9,14.637390974446582,1
21.037194404971512,88.99226975755718,5.675656530726463,15.970632619867619,0,8,19.24242029548548,1
,55.34903194134792,7.857291460352246,18.580287342122098,1,2,17.487657867851624,1
28.165169673365302,88.05139512510141,8.164903441058986,17.769508227093944,0,9,20.0,1
4.988107380233805,77.06332893380551,7.075928518870318,16.22161171849381,0,5,15.95164025468885,1
10.890924180457496,98.14960019294973,5.831864060180388,9.325182360933232,0,10,17.813593386859026,1
4.290732115977083,67.0936083019343,5.275866258226577,11.470249355551399,1,6,11.334427147630807,1
27.81611493007832,81.6310946566974,4.199136127374557,11.717682503869629,1,3,20.0,1
26.44284124804845,96.60140527550087,5.823678407444342,10.999483356771455,0,3,20.0,1
8.480307203739512,55.12548639953396,7.918976743187698,14.180067916516677,0,10,15.258592192881473,1
20.139537334991193,96.86142436182256,9.629828910690897,14.426645778556072,1,8,20.0,1
24.69944380583526,84.39428611504067,9.227226893578312,12.282631702053322,0,10,19.43782159882465,1
17.100823536384407,53.39185295525859,8.596388659211815,12.245469904837233,0,10,13.806924662447159,1
16.35986677232419,,8.730684059519792,17.942667174872977,1,2,18.76166024804556,1
,85.40860443226407,,17.471514179836227,1,2,18.20474240408359,1
3.6999802663710772,53.36753007343859,5.561721145396018,11.693549980168948,1,5,10.973609420906877,1
27.019256980646475,79.10852300881366,9.44317018423498,18.96546132647911,1,6,20.0,1
27.112123657736582,67.29415284764784,,19.43378020403007,0,2,20.0,1
19.35994226092477,81.04577588837385,7.362643785882639,11.92091050436049,1,5,18.846172491900823,1
10.831863940412319,52.28710169062564,4.665936815280887,,1,7,13.814245580218634,1
11.127077663767166,93.57684030761882,6.682333262838553,14.067609841063506,0,10,19.2130019057536,1
22.052714687236943,98.67444845886985,6.762149627211558,19.293449750404083,0,10,20.0,1
27.016197538624734,,9.187381657136019,,0,8,20.0,1
26.7255063036884,,7.279889321126731,9.230815551003078,0,7,20.0,1
23.616390829871094,56.5043120065316,,12.712768919256995,1,8,16.684418287522035,1
,87.91315979645113,9.860801971063957,14.640454276997263,1,9,19.82941171279331,1
3.440058984856416,51.229345822940076,4.664323559957894,14.03758967061848,0,5,13.621359869139535,1
5.6872327087437995,51.106177576449866,6.535290569871668,10.326356815242711,0,5,10.126793919850723,0
27.0580714672853,66.18051095747705,4.252148051028431,18.305801254017858,1,10,20.0,1
,74.43215952023328,8.439424724601583,16.123289395962047,0,4,18.85050972577704,1
1.2667144968822597,88.52037089038966,9.508459313194905,18.05490049822164,0,9,13.779179415466606,1
3.942674743114931,,5.680223977302937,,0,5,16.736386368837277,1
20.24155130413362,72.29513531883742,9.150050060794726,16.980270243988876,0,2,18.57815437535156,1
1.146785931540342,63.68133331408329,5.753309382771387,13.270527214996608,0,10,12.402250645834417,1
5.663433491107461,99.85622500788556,9.46462096986349,15.326561060185094,0,8,19.473734737256503,1
16.913279891631,71.30906511179865,8.523771421580705,9.924384873436917,0,7,12.853383828283448,1
21.064960733088103,72.56935121648377,8.829440661048633,16.083745009698895,0,8,19.399545869453945,1
19.906876525575417,58.181191059583455,4.108039333602727,10.15103906887137,0,3,16.52908254062699,1
7.503809974356233,89.74047743749647,9.776862142444156,16.327395086121882,0,4,14.481125392860603,1
21.65319741907854,84.68411128907442,8.360025952421939,10.755177929047624,1,5,20.0,1
7.880223537407202,61.03848063943802,5.8285065723168,9.41061560180264,1,6,12.801999421092244,1
10.436591246618764,54.11905228079213,8.976367989153083,9.983413881715489,0,1,14.161067387648892,1
22.6482507484227,84.02496510373565,5.68912719048958,8.023905622628844,0,4,17.560612189284768,1
19.839354072369225,82.72556071405677,9.236523037396768,16.62487541424236,1,10,20.0,1
25.62747890433116,63.662976349910466,4.675482342471622,16.78881258870055,0,5,20.0,1
20.070773876709957,97.54317811252051,8.222115864764774,14.179200198959114,0,7,20.0,1
17.480949496728677,57.55289458904501,7.244190859869462,9.936353612664604,1,5,16.951273793734547,1
3.716568267014682,,4.579206821172645,9.002652050128276,1,1,12.076226854631845,1
11.663758288723573,97.18079600837994,5.451362969553034,,1,7,16.89062878383022,1
,70.98636584630611,4.074424217663889,9.988978123582648,0,8,14.65384415027208,1
,81.92629738320429,6.812607792787035,18.69026641979776,1,7,20.0,1
29.217306087820923,69.87971989813971,5.807591564560003,,0,4,20.0,1
12.399834015336051,63.7107601174335,7.590144905786553,12.251255926606587,1,8,15.060467681164955,1
26.869350100136284,,5.783426846251703,9.264145813775999,0,5,20.0,1
19.303020153920624,70.46670031575215,5.799514669041908,10.668335656978044,0,10,17.457283211821782,1
24.049527802707804,94.70496018395673,8.45915919238962,14.230694849362461,1,9,20.0,1
15.57647570005057,61.49773029455431,4.2888570158701205,15.29303219714783,0,10,17.684067125445043,1
,60.655235201254165,,10.944227769994534,0,5,13.613383479685243,1
,51.55670414422557,9.113583246347089,,1,1,12.826937830817737,1
6.66204664614329,82.58334126879424,8.00682809935844,12.692394429528784,0,9,16.43585517462493,1
21.951111342583655,,7.559329420644306,,0,5,18.305826783346337,1
9.142398510784819,93.21791249198185,9.353814988837915,10.634647078757624,0,6,15.624432703859203,1
1.7051630265121613,73.66049533457786,5.1119810771722864,19.518353632561464,1,4,15.336903128811063,1
19.718696581307867,98.40967139573608,4.473814973144972,15.39560583110869,1,6,20.0,1
,59.27627578515606,5.437061019457229,14.682541318065152,0,8,11.82590447254786,1
28.273298946234515,,8.767469672201141,12.989301242279863,1,3,20.0,1
28.663928733075032,88.82984263958708,4.2080216003589,13.14733200116173,0,5,20.0,1
27.531067316393006,88.5460922322026,7.496841010500938,14.49086004605697,1,2,20.0,1
11.734602307407888,92.23916140584438,9.972625097147858,16.357157684433286,0,2,17.252052805695833,1
1.4482418793371554,88.05119954714993,9.134176563025235,16.425753154181955,0,7,17.239396169337894,1
27.921238315044036,81.31101608157077,7.128674134261537,10.060326892465394,1,10,19.145165171372646,1
13.417340301202115,56.56224388411938,4.381845455719854,14.001353024919524,0,10,15.618501025355078,1
29.032989752266417,51.6263089745626,8.98824108631426,12.943497140409224,0,10,18.181317027920773,1
28.944979335588332,96.04239239078434,7.593871049063264,,0,6,20.0,1
25.73727420855344,80.8325157260369,4.689597982357401,15.577027054620517,1,4,19.630225792529814,1
9.539017870017984,89.82686454880881,4.563143708940137,14.390048796991781,0,5,19.102385702497923,1
,,9.457760916619554,9.384735706147008,0,1,13.369609281301203,1
25.68296347398885,55.86540944811972,8.01520157762847,15.267654671880937,0,7,17.79916677419545,1
10.190738149532052,56.259289610127524,8.975720795900532,9.406446868162801,0,8,16.014242673240627,1
5.915289653896682,84.27826436144858,9.273873401693603,12.046478906789025,0,9,15.852465861465886,1
17.147236611292154,71.51529474497313,,9.714103577771983,1,8,17.624966501418367,1
28.148488450662647,60.02623633501683,7.104678110530248,16.304883764292427,1,5,20.0,1
21.184864103574217,74.57972733707184,,10.475025366033831,0,3,17.324721271213377,1
17.531773932591584,,,12.702312478256312,0,10,13.701227070273156,1
3.8181183193522874,79.09857009571994,6.607575765152271,18.748097331425342,0,9,16.106300856809327,1
18.835209574275922,63.449670221754886,8.643277934380938,10.451796600787643,0,6,14.709009517984978,1
29.711561653023637,89.87795503185941,7.61154058609079,14.09366076750535,1,5,20.0,1
5.062436441859197,65.51809794617868,,,0,3,10.908263707317989,1
,72.76100745409006,6.660280086275126,8.217488492548757,0,6,15.544278057686263,1
26.443819085910707,50.58102699540503,7.642537472312524,,1,3,20.0,1
22.482289914871927,53.62234438972794,7.787845318551932,,0,10,16.475546848284125,1
21.21345648886277,69.62467782033424,7.550182973837953,,1,6,18.644243247604066,1
21.37203843562617,73.99694173585618,8.215802638513098,14.7281395392674,0,4,19.6417037107652,1
11.4252433853729,80.00102740596519,5.424600810248838,15.541117479375044,1,2,13.07245677936801,1
9.514163483670307,64.58312893546517,7.074182665274744,16.263579551694505,1,8,15.182240626476347,1
24.471473508876894,84.74909430632712,4.625348816850086,11.039268602272582,1,4,18.092045081374305,1
24.49328844569624,93.00611985946023,6.3070679658688755,8.119745319901392,1,9,20.0,1
,88.99254944466749,6.926002411727587,16.681323948258942,0,7,20.0,1
27.483976024137668,51.980941267417855,7.913345557272835,14.427879192170943,0,2,17.910481799040156,1
15.828929566967195,74.02534736289145,9.703186315517222,18.033412438486984,1,4,19.532423638506994,1
15.543972545928789,,7.6039063992901355,17.856660354808334,0,5,17.485425527303256,1
24.15056019003648,62.10225079312637,8.461563497059359,,0,3,20.0,1
19.848953992555188,,7.037596356971217,13.821135919754482,0,9,20.0,1
21.357039440473397,57.12477714507566,7.804624188257987,12.003540750042388,0,5,17.24646503172185,1
24.07798741364693,74.9444076725678,4.42559329680264,17.49869843109644,0,2,20.0,1
26.81015491270942,80.90778671590596,5.526349485051082,13.415529356351058,0,3,19.88987820928261,1
10.801859548694539,85.12324852720519,6.171118559230832,10.201306356841215,1,9,16.731677271220278,1
11.891905626558376,77.98243417434571,6.834960130039081,18.25968823473769,0,7,18.369586340636516,1
3.725476255385201,50.48854237095918,,18.590718521268165,0,2,13.976832908908655,1
17.770124088889045,66.3230654121996,4.840144585319906,,0,9,18.868631383616833,1
2.0423259401055205,75.88558216923558,5.660885846747835,8.908396727717449,0,4,9.49490652732948,0
14.502342525841344,54.39332495724167,9.829196145406303,12.653913079003175,1,9,16.94715356262133,1
,67.53134656045904,5.988082042618305,17.64245191355124,0,2,20.0,1
9.309696311720248,51.66015543956833,6.892246348672495,18.821288342554745,0,10,12.405779441513339,1
18.13416455650131,53.928924857751035,5.176586276430358,10.44167290997115,1,4,18.539449690080424,1
1.8845072482324334,69.8461638100798,7.664680426454609,8.80368334430326,0,5,11.5535063718212,1
,56.63578770215302,5.684099293095846,18.528205437594064,0,2,12.981982736736663,1
,78.3770424130779,5.241955470630561,,0,10,20.0,1
11.445528600926623,84.47324845686329,7.099435770675875,14.50113157121076,1,1,16.21522409904052,1
4.684754866904658,90.02933495545415,4.033034794962525,19.616789744609108,0,7,19.074268383250786,1
16.145054541589325,60.007512212240506,4.045984195895352,8.798776734970675,0,10,13.173533590186151,1
23.329813039859715,58.37412911295349,5.314412854611147,15.779816089425147,0,1,20.0,1
7.2588097974084524,55.228392016720015,4.220328175004926,8.889265070898405,0,8,11.3463384601135,1
19.063823798751006,81.82151247718184,4.6481545247841485,12.505627141598005,0,3,19.878283822091923,1
3.475076484819272,85.32378632434506,6.03316389603251,17.645774542321362,0,10,15.454113745330623,1
2.4987699138896233,51.5793072412821,8.815514077478877,13.201666793067613,0,6,12.412972451362181,1
16.40928431547629,,7.4322918602158055,19.966188246835404,1,7,20.0,1
16.67841852669309,,7.076006355738499,14.708711419359226,1,10,14.029088981526062,1
19.48546714344799,77.06481676505352,5.76093293924873,11.853945831631442,0,1,17.935556072359955,1
22.056648677957185,,9.590522316596898,10.641335910857038,1,6,20.0,1
29.299710304413505,93.54845618730428,6.38209024742315,12.206246411433941,0,7,20.0,1
15.972710100734664,85.70434660662139,4.522556600774629,,0,6,17.781944801568642,1
10.365737715296133,,7.702399096706808,8.82456413268753,1,4,12.844438741511409,1
24.060399648292407,66.97250962714031,4.683030360859608,12.434890393121279,1,1,17.64059024710432,1
8.854135286600153,90.7412556873256,6.0713388568101525,13.570862236870699,1,9,15.04900004340919,1
,54.00574231923376,7.044471632306854,16.672853026865656,0,4,13.421254793158425,1
3.2752350589257127,94.74083280302638,9.245335148111055,15.880753816659295,1,7,17.987342019892026,1
1.735171559048268,77.37961880768681,6.9612794820407125,16.50518786274985,0,7,14.95416958815335,1
,90.86488849812469,8.213552596189984,8.100364182522284,1,2,20.0,1
25.243423494853968,72.615914225915,9.956901033994422,10.612008794966432,1,1,17.58295914083782,1
21.18325197671724,82.17888475982625,4.78893471938789,15.940211460798277,0,8,20.0,1
12.859635388013826,76.32013304680567,5.648389153117117,13.807872418156965,1,8,14.92179136072713,1
6.025535282054528,86.5794760877666,6.367456453585879,8.063761708020152,0,7,12.798802834851715,1
5.5366742374614955,54.08149910152948,6.530969071232988,17.653935709181866,0,8,13.797561522165264,1
8.257044046773265,53.01760419952819,6.466126451593275,17.273714879484046,0,3,14.126378634060947,1
16.927573276477496,62.355161700507324,9.445666015339329,,0,2,17.226511081286336,1
21.72328175830181,,8.284195866801138,8.797559909315265,1,7,17.29114623665967,1
20.145723924814206,93.58917832961009,,17.198180594391015,1,8,20.0,1
9.118083011432342,60.960699367902215,,15.004563052776367,0,1,13.679318185193523,1
28.691093139232628,98.79326279095656,8.94274230532777,17.38351972589551,1,10,20.0,1
